,Purchased,Do_Not_Call,Last_Activity,Do_Not_Email,Origin,matters_most,Current_Occupation ,about_Us,Specialization,Country,TotalVisits,Total Time Spent on Website,Page Views Per Visit
264,1.0,0.0,9.0,0.0,0.0,0.0,5.0,9.0,4.0,12.0,11.0,825,11.0
265,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
266,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,11.0,10,5.5
267,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,1704,0.0
268,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1154,1.0
269,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,12.0,37.0,0.0,1262,0.0
270,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,0.0,37.0,0.0,0,0.0
271,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,6.0,104,3.0
272,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,331,3.0
273,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,5.0,12.0,5.0,294,2.5
274,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,1.0,5.0,345,5.0
275,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,172,2.0
276,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,0.0,12.0,4.0,228,4.0
277,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,6.0,12.0,5.0,26,5.0
278,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
279,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,436,4.0
280,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,18.0,12.0,5.0,1008,5.0
281,0.0,0.0,13.0,0.0,1.0,0.0,4.0,3.0,18.0,12.0,17.0,71,3.4
282,0.0,0.0,9.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,8.0,43,8.0
283,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,2.0,12.0,4.0,294,4.0
284,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,1528,1.0
285,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
286,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
287,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,1.0,213,1.0
288,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,12.0,12.0,4.0,31,1.33
289,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,389,3.0
290,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
291,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,97,4.0
292,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,13.0,194,13.0
293,1.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,7.0,35.0,2.0,526,2.0
294,0.0,0.0,15.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,10.0,11,10.0
295,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,297,2.5
296,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,7.0,12.0,4.0,174,4.0
297,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,4.0,12,4.0
298,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,254,1.25
299,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,803,0.0
300,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
301,1.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,0.0,12.0,4.0,595,4.0
302,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,7.0,250,2.33
303,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,11.0,1189,11.0
304,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,5.0,73,5.0
305,0.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,2.0,12.0,3.0,491,3.0
306,1.0,0.0,2.0,1.0,0.0,0.0,4.0,9.0,18.0,12.0,7.0,1281,1.75
307,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,117,3.0
308,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,1493,1.67
309,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,5.0,263,2.5
310,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,7.0,207,3.5
311,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,0.0,12.0,4.0,67,4.0
312,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,34.0,6.0,866,3.0
313,0.0,0.0,13.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,6.0,419,6.0
314,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,11.0,188,5.5
315,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,362,2.0
316,0.0,0.0,7.0,0.0,1.0,0.0,4.0,4.0,7.0,12.0,3.0,199,3.0
317,1.0,0.0,9.0,0.0,0.0,0.0,4.0,2.0,4.0,12.0,10.0,556,5.0
318,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,7.0,12.0,5.0,1536,5.0
319,1.0,0.0,10.0,0.0,0.0,0.0,5.0,8.0,16.0,12.0,4.0,1088,4.0
320,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,6.0,863,6.0
321,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,4.0,1410,4.0
322,0.0,0.0,2.0,1.0,0.0,3.0,6.0,9.0,18.0,12.0,8.0,76,8.0
323,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
324,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,6.0,209,3.0
325,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,5.0,58,5.0
326,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,90,2.0
327,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,7.0,950,2.33
328,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,5.0,37.0,0.0,0,0.0
329,0.0,0.0,9.0,0.0,1.0,3.0,6.0,7.0,4.0,12.0,8.0,149,2.0
330,0.0,0.0,9.0,0.0,1.0,0.0,4.0,4.0,9.0,12.0,4.0,3,4.0
331,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,7.0,901,7.0
332,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
333,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,6.0,110,3.0
334,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
335,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,0.0,37.0,0.0,0,0.0
336,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,445,3.0
337,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,11.0,12.0,7.0,1939,2.33
338,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
339,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,0.0,12.0,3.0,199,1.5
340,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,1.0,633,1.0
341,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,457,2.0
342,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,86,4.0
343,0.0,0.0,5.0,0.0,1.0,3.0,6.0,2.0,1.0,12.0,7.0,57,2.33
344,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
345,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,21.0,1113,2.63
346,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,237,4.0
347,0.0,0.0,7.0,0.0,1.0,0.0,4.0,7.0,4.0,12.0,2.0,43,2.0
348,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,11.0,37.0,0.0,43,0.0
349,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
350,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,16.0,37.0,0.0,0,0.0
351,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
352,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,1366,2.0
353,1.0,0.0,3.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
354,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,124,3.0
355,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,135,2.0
356,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,9.0,2.0,5.0,1216,2.5
357,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,35,3.0
358,1.0,0.0,13.0,0.0,0.0,0.0,4.0,9.0,4.0,37.0,0.0,0,0.0
359,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,12.0,12.0,4.0,157,4.0
360,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
361,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,170,1.5
362,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,71,4.0
363,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,5.0,811,5.0
364,1.0,0.0,17.0,0.0,2.0,0.0,5.0,9.0,5.0,37.0,0.0,972,0.0
365,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,10.0,278,5.0
366,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
367,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,809,5.0
368,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
369,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,16.0,37.0,0.0,781,0.0
370,1.0,0.0,5.0,0.0,1.0,0.0,4.0,6.0,4.0,12.0,4.0,1226,4.0
371,0.0,0.0,3.0,0.0,1.0,3.0,6.0,3.0,14.0,12.0,5.0,1469,2.5
372,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,253,1.67
373,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
374,1.0,0.0,8.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,1378,4.0
375,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,10.0,66,10.0
376,0.0,0.0,10.0,0.0,1.0,3.0,6.0,4.0,7.0,12.0,4.0,372,4.0
377,1.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,1636,1.5
378,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,376,2.0
379,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,16.0,12.0,1.0,214,1.0
380,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
381,0.0,0.0,9.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
382,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,3.0,12.0,8.0,93,8.0
383,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
384,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,3.0,365,3.0
385,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,6.0,274,2.0
386,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,179,4.0
387,0.0,0.0,13.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,15.0,753,15.0
388,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,3.0,1346,3.0
389,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,7.0,277,3.5
390,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,90,2.0
391,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
392,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,8.0,12.0,9.0,1289,2.25
393,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,8.0,246,2.67
394,0.0,0.0,10.0,0.0,1.0,3.0,6.0,7.0,10.0,12.0,11.0,116,3.67
395,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
396,1.0,0.0,8.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,5.0,472,5.0
397,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,395,1.0
398,0.0,0.0,13.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
399,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
400,1.0,0.0,14.0,1.0,1.0,0.0,4.0,2.0,1.0,12.0,4.0,1354,4.0
401,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,5.0,1102,5.0
402,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
403,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1268,2.0
404,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,1354,2.5
405,1.0,0.0,8.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1561,1.5
406,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,10.0,1128,1.43
407,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,1341,2.0
408,0.0,0.0,7.0,0.0,1.0,3.0,6.0,3.0,10.0,12.0,2.0,250,2.0
409,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,250,2.0
410,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,10.0,2.0,248,2.0
411,0.0,0.0,14.0,1.0,1.0,0.0,4.0,9.0,11.0,35.0,2.0,402,2.0
412,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,1.0,235,1.0
413,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,125,3.0
414,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,236,2.0
415,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,9.0,110,9.0
416,0.0,0.0,2.0,1.0,0.0,0.0,4.0,9.0,18.0,12.0,7.0,265,3.5
417,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,10.0,12.0,7.0,109,7.0
418,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,0.0,12.0,3.0,98,3.0
419,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,26.0,7.0,315,3.5
420,0.0,0.0,13.0,0.0,0.0,0.0,4.0,8.0,11.0,12.0,2.0,339,2.0
421,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,3.0,211,3.0
422,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,703,2.0
423,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,13.0,408,6.5
424,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,11.0,366,3.67
425,0.0,0.0,13.0,1.0,1.0,0.0,4.0,9.0,17.0,34.0,5.0,106,5.0
426,1.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,18.0,12.0,2.0,1099,2.0
427,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,15.0,12.0,11.0,306,11.0
428,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,12.0,12.0,9.0,290,3.0
429,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,11.0,220,11.0
430,1.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,10.0,12.0,8.0,235,8.0
431,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,25,3.0
432,0.0,0.0,13.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,7.0,463,3.5
433,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,23.0,2.0,398,2.0
434,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,623,3.0
435,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,4.0,281,4.0
436,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,3.0,46,3.0
437,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
438,1.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,2.0,12.0,9.0,1468,9.0
439,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,14.0,12.0,5.0,615,2.5
440,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,6.0,424,3.0
441,0.0,0.0,5.0,0.0,1.0,3.0,6.0,0.0,16.0,12.0,4.0,3,4.0
442,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,64,3.0
443,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,2.0,12.0,2.0,107,2.0
444,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,150,1.5
445,0.0,0.0,13.0,0.0,1.0,0.0,4.0,8.0,12.0,1.0,5.0,663,5.0
446,1.0,0.0,12.0,0.0,2.0,0.0,5.0,9.0,0.0,37.0,0.0,0,0.0
447,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
448,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,12.0,37.0,0.0,0,0.0
449,1.0,0.0,9.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
450,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,3.0,185,3.0
451,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,8.0,321,4.0
452,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,4.0,1357,4.0
453,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,4.0,1447,4.0
454,1.0,0.0,10.0,0.0,2.0,0.0,3.0,9.0,10.0,37.0,1.0,990,1.0
455,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,44,2.0
456,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,56,2.0
457,0.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,4.0,12.0,3.0,1412,3.0
458,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,374,1.0
459,1.0,0.0,5.0,0.0,1.0,0.0,5.0,7.0,7.0,12.0,4.0,746,4.0
460,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
461,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,175,2.0
462,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,4.0,365,2.0
463,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,102,2.0
464,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,35.0,4.0,248,2.0
465,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,3.0,12.0,6.0,351,6.0
466,1.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,3.0,267,3.0
467,0.0,0.0,7.0,0.0,1.0,3.0,6.0,3.0,4.0,12.0,7.0,238,1.75
468,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,170,1.0
469,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,22.0,59,5.5
470,1.0,0.0,17.0,0.0,2.0,0.0,5.0,9.0,4.0,37.0,0.0,205,0.0
471,0.0,0.0,3.0,0.0,1.0,3.0,6.0,9.0,3.0,12.0,7.0,150,7.0
472,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,3.0,12.0,5.0,1250,5.0
473,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,5.0,255,2.5
474,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,34.0,1.0,153,1.0
475,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,2.0,37.0,0.0,0,0.0
476,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
477,0.0,0.0,12.0,0.0,1.0,3.0,6.0,4.0,16.0,12.0,3.0,217,3.0
478,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
479,0.0,0.0,7.0,0.0,1.0,0.0,4.0,8.0,5.0,12.0,2.0,2,2.0
480,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
481,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,345,1.5
482,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
483,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,7.0,10.0,2.0,183,2.0
484,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
485,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,9.0,181,3.0
486,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,18.0,12.0,3.0,677,1.5
487,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,134,2.0
488,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,11.0,12.0,4.0,432,4.0
489,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
490,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,396,2.0
491,0.0,0.0,9.0,0.0,1.0,3.0,6.0,4.0,2.0,12.0,4.0,163,4.0
492,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
493,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,4.0,37.0,0.0,0,0.0
494,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,10.0,12.0,5.0,1491,2.5
495,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,0.0,12.0,2.0,13,2.0
496,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,133,5.0
497,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,4.0,825,4.0
498,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,4.0,217,4.0
499,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
500,0.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,10.0,12.0,3.0,110,3.0
501,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,100,2.0
502,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,26.0,4.0,1385,4.0
503,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,442,5.0
504,0.0,0.0,9.0,0.0,1.0,3.0,6.0,9.0,6.0,12.0,4.0,1640,4.0
505,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,13.0,12.0,3.0,578,3.0
506,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,3.0,23,3.0
507,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
508,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,235,3.0
509,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,241,3.0
510,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,75,1.0
511,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,3.0,12.0,4.0,439,4.0
512,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,1491,1.0
513,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,6.0,37.0,0.0,0,0.0
514,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
515,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,6.0,12.0,3.0,262,3.0
516,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,4.0,12.0,5.0,486,5.0
517,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,35.0,4.0,913,1.33
518,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
519,1.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
520,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,4.0,92,2.0
521,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,7.0,333,7.0
522,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,11.0,101,5.5
523,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,1429,2.0
524,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,11.0,127,3.67
525,0.0,0.0,13.0,0.0,1.0,0.0,4.0,4.0,1.0,12.0,5.0,362,5.0
526,0.0,0.0,13.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,3.0,1132,3.0
527,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
528,0.0,0.0,9.0,0.0,1.0,3.0,6.0,7.0,12.0,12.0,2.0,125,2.0
529,1.0,0.0,7.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,2.0,1012,2.0
